symbol,exchange,company_name,display_name,en_company_name,watchlist_sector_l1,watchlist_sector_l2,watchlist_sector_l3,vietstock_sector_l1,vietstock_sector_l2,vietstock_sector_l3,website_group,financial_model,website_group_order,matched_keyword,mapping_confidence,suggestion_source,source_url,status,needs_review
PVL,UPCOM,CTCP Đầu tư Nhà Đất Việt,Đầu tư Nhà Đất Việt,Viet Property Investment Joint Stock Company,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/PVL/ho-so-doanh-nghiep.htm,OK,YES
PVM,UPCOM,CTCP Máy - Thiết bị Dầu khí,Máy - Thiết bị Dầu khí,PetroVietNam Machinery - Technology JSC,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Máy móc & Thiết bị,NORMAL,30,may moc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/PVM/ho-so-doanh-nghiep.htm,OK,NO
PVR,UPCOM,CTCP Đầu tư PVR Hà Nội,Đầu tư PVR Hà Nội,Ha Noi PVR Investment Joint Stock Company,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/PVR/ho-so-doanh-nghiep.htm,OK,YES
PVV,UPCOM,CTCP Vinaconex 39,Vinaconex 39,Vinaconex 39 JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/PVV/ho-so-doanh-nghiep.htm,OK,NO
PVX,UPCOM,Tổng Công ty cổ phần Xây lắp Dầu khí Việt Nam,Xây lắp Dầu khí Việt Nam,Petro Vietnam Construction Joint Stock Corporation,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/PVX/ho-so-doanh-nghiep.htm,OK,NO
PVY,UPCOM,CTCP Chế tạo Giàn khoan Dầu khí,Chế tạo Giàn khoan Dầu khí,Petrovietnam Marine Shipyard JSC,Năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,Năng lượng,Thiết bị và dịch vụ năng lượng,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/PVY/ho-so-doanh-nghiep.htm,OK,YES
PWS,UPCOM,CTCP Cấp thoát nước Phú Yên,Cấp thoát nước Phú Yên,Phu Yen Water Supply And Sewerage Joint Stock Company,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/PWS/ho-so-doanh-nghiep.htm,OK,YES
PXC,UPCOM,CTCP Phát triển Đô thị Dầu khí,Phát triển Đô thị Dầu khí,PetroVietnam Urban Development JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/PXC/ho-so-doanh-nghiep.htm,OK,NO
PXI,UPCOM,CTCP Xây dựng Công nghiệp và Dân dụng Dầu khí,Xây dựng Công nghiệp và Dân dụng Dầu khí,Petroleum Industrial & Civil Construction JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/PXI/ho-so-doanh-nghiep.htm,OK,NO
PXL,UPCOM,CTCP Đầu tư Khu Công nghiệp Dầu khí Long Sơn,Đầu tư Khu Công nghiệp Dầu khí Long Sơn,Long Son Petroleum Industrial Zone Investment JSC,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/PXL/ho-so-doanh-nghiep.htm,OK,YES
PXS,UPCOM,CTCP Kết cấu Kim loại và Lắp máy Dầu khí,Kết cấu Kim loại và Lắp máy Dầu khí,"Petroleum Equipment Assembly & Metal Structure .,JSC",Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/PXS/ho-so-doanh-nghiep.htm,OK,NO
QBS,UPCOM,CTCP Xuất nhập khẩu Quảng Bình,Xuất nhập khẩu Quảng Bình,Quang Binh Import & Export JSC,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/QBS/ho-so-doanh-nghiep.htm,OK,NO
QNC,UPCOM,CTCP Xi măng và Xây dựng Quảng Ninh,Xi măng và Xây dựng Quảng Ninh,Quang Ninh Construction & Cement Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/QNC/ho-so-doanh-nghiep.htm,OK,NO
QNS,UPCOM,CTCP Đường Quảng Ngãi,Đường Quảng Ngãi,Quang Ngai Sugar Joint Stock Company,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/QNS/ho-so-doanh-nghiep.htm,OK,NO
RAL,HOSE,CTCP Bóng đèn Phích nước Rạng Đông,Bóng đèn Phích nước Rạng Đông,Rangdong Light Source And Vacuum Flask JSC,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/RAL/ho-so-doanh-nghiep.htm,OK,YES
RCC,UPCOM,CTCP Tổng Công ty Công trình Đường sắt,Công trình Đường sắt,Railway Construction Corporation Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/RCC/ho-so-doanh-nghiep.htm,OK,NO
RDP,UPCOM,CTCP Rạng Đông Holding,Rạng Đông Holding,Rang Dong Holding Plastic JSC,Nguyên vật liệu,Nguyên vật liệu,Bao bì và vật chứa,Nguyên vật liệu,Bao bì và vật chứa,,Bao bì,NORMAL,31,bao bi,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/RDP/ho-so-doanh-nghiep.htm,OK,NO
RIC,UPCOM,CTCP Quốc tế Hoàng Gia,Quốc tế Hoàng Gia,The Royal International Corporation,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",Du lịch & Giải trí,NORMAL,27,giai tri,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/RIC/ho-so-doanh-nghiep.htm,OK,NO
RTB,UPCOM,CTCP Cao su Tân Biên,Cao su Tân Biên,Tan Bien Rubber JSC,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/RTB/ho-so-doanh-nghiep.htm,OK,NO
RYG,HOSE,CTCP Sản xuất và Đầu tư Hoàng Gia,Sản xuất và Đầu tư Hoàng Gia,Royal Manufacture and Investment Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/RYG/ho-so-doanh-nghiep.htm,OK,NO
S4A,HOSE,CTCP Thủy điện Sê San 4A,Thủy điện Sê San 4A,Se San 4A Hydro Power JSC,Tiện ích,Tiện ích,Điện,Tiện ích,Điện,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/S4A/ho-so-doanh-nghiep.htm,OK,YES
S99,HNX,CTCP SCI,SCI,SCI Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/S99/ho-so-doanh-nghiep.htm,OK,NO
SAM,HOSE,CTCP SAM Holdings,SAM Holdings,SAM Holdings Corporation,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SAM/ho-so-doanh-nghiep.htm,OK,YES
SAS,UPCOM,CTCP Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Southern Airports Services JSC,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SAS/ho-so-doanh-nghiep.htm,OK,YES
SAV,HOSE,CTCP Hợp tác Kinh tế và Xuất nhập khẩu Savimex,Hợp tác Kinh tế và Xuất nhập khẩu Savimex,Savimex Corporation,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,Hàng tiêu dùng lâu bền,NORMAL,36,hang tieu dung lau ben,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SAV/ho-so-doanh-nghiep.htm,OK,NO
SBA,HOSE,CTCP Sông Ba,Sông Ba,Song Ba JSC,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SBA/ho-so-doanh-nghiep.htm,OK,YES
SBB,UPCOM,CTCP Tập đoàn Bia Sài Gòn - Bình Tây,Bia Sài Gòn - Bình Tây,SaiGon Binh Tay Beer Group Joint Stock Company,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SBB/ho-so-doanh-nghiep.htm,OK,NO
SBG,HOSE,CTCP Tập đoàn Cơ khí Công nghệ cao Siba,Cơ khí Công nghệ cao Siba,Siba High-Tech Mechanical Group Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Máy móc & Thiết bị,NORMAL,30,may moc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SBG/ho-so-doanh-nghiep.htm,OK,NO
SBH,UPCOM,CTCP Thủy điện Sông Ba Hạ,Thủy điện Sông Ba Hạ,Song Ba Ha Hydro Power JSC,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SBH/ho-so-doanh-nghiep.htm,OK,YES
SBM,UPCOM,CTCP Đầu tư Phát triển Bắc Minh,Đầu tư Phát triển Bắc Minh,Bac Minh Development Investment Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SBM/ho-so-doanh-nghiep.htm,OK,YES
SBR,UPCOM,CTCP Cao su Sông Bé,Cao su Sông Bé,Song Be Rubber Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SBR/ho-so-doanh-nghiep.htm,OK,NO
SBV,HOSE,CTCP Siam Brothers Việt Nam,Siam Brothers Việt Nam,Siam Brothers Vietnam JSC,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,Hàng tiêu dùng lâu bền,NORMAL,36,hang tieu dung lau ben,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SBV/ho-so-doanh-nghiep.htm,OK,NO
SCG,HNX,CTCP Tập đoàn Xây dựng SCG,Xây dựng SCG,SCG Construction Group Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SCG/ho-so-doanh-nghiep.htm,OK,NO
SCI,HNX,CTCP SCI E&C,SCI E&C,SCI E&C Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SCI/ho-so-doanh-nghiep.htm,OK,NO
SCJ,UPCOM,CTCP Xi măng Sài Sơn,Xi măng Sài Sơn,Sai Son Cement Joint Stock Company,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,Nguyên vật liệu,Vật liệu xây dựng,,Vật liệu xây dựng,NORMAL,16,vat lieu xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SCJ/ho-so-doanh-nghiep.htm,OK,NO
SD5,HNX,CTCP Sông Đà 5,Sông Đà 5,Song Da No 5 JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SD5/ho-so-doanh-nghiep.htm,OK,NO
SD6,UPCOM,CTCP Sông Đà 6,Sông Đà 6,Song Da 6 JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SD6/ho-so-doanh-nghiep.htm,OK,NO
SD9,HNX,CTCP Sông Đà 9,Sông Đà 9,Song Da No 9 Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SD9/ho-so-doanh-nghiep.htm,OK,YES
SDA,HNX,CTCP Simco Sông Đà,Simco Sông Đà,Simco Song Da JSC,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,Dịch vụ công nghiệp,NORMAL,34,dich vu chuyen nghiep,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SDA/ho-so-doanh-nghiep.htm,OK,NO
SDT,UPCOM,CTCP Sông Đà 10,Sông Đà 10,Song Da No 10 JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SDT/ho-so-doanh-nghiep.htm,OK,NO
SEA,UPCOM,Tổng Công ty Thủy sản Việt Nam - CTCP,Thủy sản Việt Nam - CTCP,Vietnam Seaproducts Joint Stock Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SEA/ho-so-doanh-nghiep.htm,OK,NO
SEB,HNX,CTCP Đầu tư và Phát triển Điện Miền Trung,Đầu tư và Phát triển Điện Miền Trung,Mien Trung Power Investment & Development JSC,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SEB/ho-so-doanh-nghiep.htm,OK,YES
SFG,HOSE,CTCP Phân Bón Miền Nam,Phân Bón Miền Nam,The Southern Fertilizer JSC,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,Nguyên vật liệu,Hóa chất,,Hóa chất,NORMAL,10,hoa chat,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SFG/ho-so-doanh-nghiep.htm,OK,NO
SFI,HOSE,CTCP Đại lý Vận tải SAFI,Đại lý Vận tải SAFI,Sea & Air Freight International,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SFI/ho-so-doanh-nghiep.htm,OK,YES
SGB,UPCOM,Ngân hàng TMCP Sài Gòn Công Thương,Sài Gòn Công Thương,Saigon Bank For Industry And Trade,Tài chính,Tổ chức tín dụng,Ngân hàng,Tài chính,Tổ chức tín dụng,Ngân hàng,Ngân hàng,BANK,1,ngan hang,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SGB/ho-so-doanh-nghiep.htm,OK,NO
SGI,UPCOM,CTCP Đầu tư Phát triển Sài Gòn 3 Group,Đầu tư Phát triển Sài Gòn 3 Group,Saigon3 Group Investment Development JSC,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,Dệt may,NORMAL,13,det may,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SGI/ho-so-doanh-nghiep.htm,OK,NO
SGN,HOSE,CTCP Phục vụ Mặt đất Sài Gòn,Phục vụ Mặt đất Sài Gòn,Saigon Ground Services JSC,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SGN/ho-so-doanh-nghiep.htm,OK,YES
SGP,UPCOM,CTCP Cảng Sài Gòn,Cảng Sài Gòn,Saigon Port Join Stock Company,Công nghiệp,Vận tải,Hạ tầng giao thông,Công nghiệp,Vận tải,Hạ tầng giao thông,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SGP/ho-so-doanh-nghiep.htm,OK,YES
SGR,HOSE,CTCP Tổng CTCP Địa ốc Sài Gòn,Tổng CTCP Địa ốc Sài Gòn,Saigon Real Estate Group Joint Stock Company,Bất động sản,Bất động sản,Dịch vụ bất động sản,Bất động sản,Dịch vụ bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SGR/ho-so-doanh-nghiep.htm,OK,YES
SGT,HOSE,CTCP Công nghệ Viễn Thông Sài Gòn,Công nghệ Viễn Thông Sài Gòn,Sai Gon Telecommunication & Technologies Corporation,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông đa dạng,Dịch vụ truyền thông,Dịch vụ viễn thông,Dịch vụ viễn thông đa dạng,Viễn thông,NORMAL,23,vien thong,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SGT/ho-so-doanh-nghiep.htm,OK,NO
SHA,HOSE,CTCP Sơn Hà Sài Gòn,Sơn Hà Sài Gòn,Son Ha Sai Gon Joint Stock Company,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Công nghiệp,Hàng hóa công nghiệp,Máy móc công nghiệp,Máy móc & Thiết bị,NORMAL,30,may moc,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SHA/ho-so-doanh-nghiep.htm,OK,NO
SHG,UPCOM,Tổng Công ty cổ phần Sông Hồng,Sông Hồng,Song Hong Joint Stock Corporation,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SHG/ho-so-doanh-nghiep.htm,OK,NO
SHP,HOSE,CTCP Thủy điện Miền Nam,Thủy điện Miền Nam,Southern Hydropower JSC,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SHP/ho-so-doanh-nghiep.htm,OK,YES
SID,UPCOM,CTCP Đầu tư Phát triển Sài Gòn Co.op,Đầu tư Phát triển Sài Gòn Co.op,Saigon Co.op Investment Development Joint Stock Company,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SID/ho-so-doanh-nghiep.htm,OK,YES
SII,UPCOM,CTCP Hạ tầng Nước Sài Gòn,Hạ tầng Nước Sài Gòn,Sai Gon Water Infrastructure Corporation,Tiện ích,Tiện ích,Nước,Tiện ích,Nước,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SII/ho-so-doanh-nghiep.htm,OK,YES
SIP,HOSE,CTCP Đầu tư Sài Gòn VRG,Đầu tư Sài Gòn VRG,Sai Gon VRG Investment Corporation,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,Bất động sản,Quản lý và phát triển bất động sản,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SIP/ho-so-doanh-nghiep.htm,OK,YES
SJ1,HNX,CTCP Nông nghiệp Hùng Hậu,Nông nghiệp Hùng Hậu,Hung Hau Agricultural Corporation,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,Thực phẩm & đồ uống,NORMAL,18,thuc pham,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SJ1/ho-so-doanh-nghiep.htm,OK,NO
SJD,HOSE,CTCP Thủy điện Cần Đơn,Thủy điện Cần Đơn,Candon HydroPower Joint Stock Company,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,Tiện ích,Phát điện độc lập và điện tái tạo,,Khác / cần duyệt,NORMAL,99,,REVIEW,,https://finance.vietstock.vn/SJD/ho-so-doanh-nghiep.htm,OK,YES
SJE,HNX,CTCP Sông Đà 11,Sông Đà 11,Song Da No 11 JSC,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,Xây dựng,NORMAL,15,ky thuat xay dung,VIETSTOCK_RULE,VIETSTOCK,https://finance.vietstock.vn/SJE/ho-so-doanh-nghiep.htm,OK,NO
